UserID,UserName,Age,Gender,Email,AgeGroup,EnrollmentCount,LearnerSegment
U01862,daniel53,24,Male,uchaney@yahoo.com,18-25,1,Single-course
U01863,wlopez,26,Male,cbutler@outlook.com,26-35,1,Single-course
U01864,michelleharper,15,Male,timothy88@yahoo.com,<18,1,Single-course
U01865,josephwilson,18,Male,stacylowe@yahoo.com,18-25,4,Moderate
U01866,davidharrell,25,Male,rnicholson@gmail.com,18-25,1,Single-course
U01867,monica16,24,Female,shari53@gmail.com,18-25,13,Highly Active
U01868,leslie60,27,Female,lowehector@outlook.com,26-35,2,Moderate
U01869,obennett,32,Male,cnguyen@hotmail.com,26-35,1,Single-course
U01870,edwin11,28,Female,kblanchard@outlook.com,26-35,1,Single-course
U01871,danielparks,21,Male,debra91@hotmail.com,18-25,14,Highly Active
U01872,gatesbrittany,28,Female,bobby06@outlook.com,26-35,14,Highly Active
U01873,jason10,26,Male,travischristopher@hotmail.com,26-35,1,Single-course
U01874,lancelove,15,Female,kbass@outlook.com,<18,1,Single-course
U01875,williamhardy,30,Male,ortizjoshua@gmail.com,26-35,1,Single-course
U01876,pam38,17,Male,suzanne43@outlook.com,<18,14,Highly Active
U01877,elizabethmassey,19,Male,kimberlydorsey@gmail.com,18-25,12,Highly Active
U01878,nlopez,20,Female,christopher77@yahoo.com,18-25,1,Single-course
U01879,davidkemp,32,Female,jeffrey17@outlook.com,26-35,15,Highly Active
U01880,amy23,26,Female,jessica71@gmail.com,26-35,2,Moderate
U01881,paulatanner,30,Male,thompsonsusan@gmail.com,26-35,1,Single-course
U01882,amitchell,30,Female,sarah27@yahoo.com,26-35,3,Moderate
U01883,william23,30,Female,turnershawn@gmail.com,26-35,1,Single-course
U01884,michelle01,20,Male,imartinez@hotmail.com,18-25,1,Single-course
U01885,pwebb,25,Female,freyamanda@outlook.com,18-25,1,Single-course
U01886,achavez,17,Male,monica77@hotmail.com,<18,1,Single-course
U01887,mcintoshdaniel,21,Female,obrown@outlook.com,18-25,1,Single-course
U01888,jonathan59,15,Female,mmarshall@gmail.com,<18,1,Single-course
U01889,bradshawcarol,30,Female,sloanjeremy@outlook.com,26-35,1,Single-course
U01890,scampos,18,Female,pamelaoconnell@gmail.com,18-25,1,Single-course
U01891,darylmooney,35,Female,aliciamadden@gmail.com,26-35,1,Single-course
U01892,wmurphy,16,Male,carriebarnes@hotmail.com,<18,1,Single-course
U01893,michaelsloan,23,Female,debra53@outlook.com,18-25,12,Highly Active
U01894,richardsonchristopher,35,Male,marksjohn@gmail.com,26-35,1,Single-course
U01895,danieldavis,35,Female,tinaburns@gmail.com,26-35,1,Single-course
U01896,rjones,32,Female,schultzcharles@gmail.com,26-35,12,Highly Active
U01897,adixon,15,Female,feliciawallace@yahoo.com,<18,1,Single-course
U01898,gloria83,26,Male,michaelgonzalez@hotmail.com,26-35,1,Single-course
U01899,bwall,25,Female,combsmaria@hotmail.com,18-25,2,Moderate
U01900,qwood,19,Male,williamschristopher@yahoo.com,18-25,11,Highly Active
U01901,nkim,23,Male,monique71@hotmail.com,18-25,1,Single-course
U01902,parsonskathryn,30,Female,charlesbrown@gmail.com,26-35,1,Single-course
U01903,sandersjacob,17,Female,jacqueline38@yahoo.com,<18,13,Highly Active
U01904,lambertamy,17,Male,morgandavid@gmail.com,<18,1,Single-course
U01905,suttonlaura,24,Female,paul26@outlook.com,18-25,2,Moderate
U01906,hporter,19,Male,debrawilliams@hotmail.com,18-25,15,Highly Active
U01907,hmitchell,15,Male,adamsscott@outlook.com,<18,2,Moderate
U01908,elizabethjackson,19,Male,natashaclark@hotmail.com,18-25,12,Highly Active
U01909,sjennings,25,Male,tanya76@hotmail.com,18-25,3,Moderate
U01910,leah34,28,Male,ashleyclark@outlook.com,26-35,1,Single-course
U01911,ywhitaker,22,Male,kimberly21@gmail.com,18-25,1,Single-course
U01912,fletcherdestiny,24,Female,qberger@hotmail.com,18-25,1,Single-course
U01913,ethan70,24,Male,qhiggins@hotmail.com,18-25,1,Single-course
U01914,ryanadkins,32,Female,christopher63@gmail.com,26-35,1,Single-course
U01915,madisonwise,34,Female,salazarcindy@outlook.com,26-35,2,Moderate
U01916,annaliu,29,Male,autumnbest@hotmail.com,26-35,1,Single-course
U01917,juanward,18,Female,solisadrian@yahoo.com,18-25,15,Highly Active
U01918,gfleming,23,Male,anthony16@hotmail.com,18-25,14,Highly Active
U01919,kyleconway,16,Female,tonyahood@gmail.com,<18,1,Single-course
U01920,matthewkennedy,33,Male,obriensara@yahoo.com,26-35,13,Highly Active
U01921,nguyenkayla,24,Male,masonedward@hotmail.com,18-25,2,Moderate
U01922,jjohnson,21,Male,caitlin14@gmail.com,18-25,2,Moderate
U01923,travismartin,19,Male,jessica16@hotmail.com,18-25,1,Single-course
U01924,rhonda09,20,Male,phillip05@yahoo.com,18-25,2,Moderate
U01925,bgarcia,33,Male,tburns@yahoo.com,26-35,1,Single-course
U01926,harrisbobby,26,Female,parkerstephanie@hotmail.com,26-35,13,Highly Active
U01927,psummers,27,Female,qholden@outlook.com,26-35,1,Single-course
U01928,annehogan,33,Female,hayslisa@gmail.com,26-35,1,Single-course
U01929,jonathan04,19,Male,jeffrey72@yahoo.com,18-25,14,Highly Active
U01930,kelleyphillip,28,Female,caleb45@yahoo.com,26-35,1,Single-course
U01931,bcrawford,23,Female,justin29@gmail.com,18-25,11,Highly Active
U01932,reginaldaustin,25,Male,michaelpeters@outlook.com,18-25,1,Single-course
U01933,baileyapril,27,Female,ellenpierce@yahoo.com,26-35,2,Moderate
U01934,imoore,22,Male,turnerdebbie@outlook.com,18-25,14,Highly Active
U01935,morgan05,33,Female,wilsonkevin@outlook.com,26-35,1,Single-course
U01936,aramsey,23,Male,lnguyen@outlook.com,18-25,2,Moderate
U01937,hcharles,21,Female,larry13@outlook.com,18-25,1,Single-course
U01938,cynthiakoch,33,Female,brownpatricia@gmail.com,26-35,2,Moderate
U01939,wayne63,35,Male,townsenddonald@yahoo.com,26-35,4,Moderate
U01940,shaffertravis,16,Female,diazchristopher@hotmail.com,<18,2,Moderate
U01941,charlessullivan,26,Female,laura74@yahoo.com,26-35,1,Single-course
U01942,mike82,27,Male,lindsey50@yahoo.com,26-35,1,Single-course
U01943,james23,17,Male,sarahscott@yahoo.com,<18,14,Highly Active
U01944,lisa00,19,Female,amandawarren@gmail.com,18-25,2,Moderate
U01945,bakerkimberly,29,Female,mcclainsean@gmail.com,26-35,1,Single-course
U01946,oschmidt,19,Female,seanmueller@hotmail.com,18-25,1,Single-course
U01947,gilmorebrent,27,Female,jeremynavarro@yahoo.com,26-35,1,Single-course
U01948,keith04,33,Female,kimberlyroberts@hotmail.com,26-35,1,Single-course
U01949,iwest,19,Male,clayton00@outlook.com,18-25,1,Single-course
U01950,juarezkatherine,29,Male,jeanne26@outlook.com,26-35,2,Moderate
U01951,tara17,19,Female,alexissimmons@yahoo.com,18-25,3,Moderate
U01952,williamscaleb,15,Female,austin19@hotmail.com,<18,2,Moderate
U01953,stevenfox,19,Male,amyhorne@outlook.com,18-25,15,Highly Active
U01954,ujoyce,35,Male,moransusan@gmail.com,26-35,1,Single-course
U01955,ochoaphillip,29,Female,theresa83@yahoo.com,26-35,1,Single-course
U01956,jlong,34,Male,billyanderson@outlook.com,26-35,1,Single-course
U01957,carl93,30,Male,stephaniedougherty@outlook.com,26-35,1,Single-course
U01958,elopez,16,Male,william09@yahoo.com,<18,12,Highly Active
U01959,sandrarogers,26,Female,ykelly@gmail.com,26-35,12,Highly Active
U01960,molinacarly,19,Female,fernando50@gmail.com,18-25,1,Single-course
U01961,jordancole,30,Male,douglas62@gmail.com,26-35,14,Highly Active
U01962,ramosvalerie,19,Male,jonathan98@hotmail.com,18-25,11,Highly Active
U01963,pricejessica,30,Male,josebell@gmail.com,26-35,1,Single-course
U01964,mayandrea,32,Male,nmoore@hotmail.com,26-35,4,Moderate
U01965,ppham,19,Female,sellerswilliam@yahoo.com,18-25,1,Single-course
U01966,lthornton,25,Female,bethany09@outlook.com,18-25,4,Moderate
U01967,jamespoole,27,Female,gabrielladavis@outlook.com,26-35,1,Single-course
U01968,riveralisa,30,Female,ruizmark@gmail.com,26-35,2,Moderate
U01969,beckkim,26,Male,carolynweeks@hotmail.com,26-35,1,Single-course
U01970,janetsnyder,16,Female,kimberly01@hotmail.com,<18,2,Moderate
U01971,davidsmith,17,Female,todd55@outlook.com,<18,1,Single-course
U01972,jennifer19,18,Male,mollybaker@outlook.com,18-25,1,Single-course
U01973,parsonsdeanna,30,Male,tparrish@hotmail.com,26-35,1,Single-course
U01974,ashley84,31,Female,vjohnson@gmail.com,26-35,2,Moderate
U01975,brendabaker,29,Male,smithguy@outlook.com,26-35,1,Single-course
U01976,pfinley,24,Male,cmosley@gmail.com,18-25,1,Single-course
U01977,jesseaguilar,32,Male,donnajames@gmail.com,26-35,2,Moderate
U01978,ballardjulie,26,Male,stephensullivan@gmail.com,26-35,1,Single-course
U01979,jerry02,25,Female,whitecasey@yahoo.com,18-25,12,Highly Active
U01980,zsanchez,15,Female,trevorleonard@outlook.com,<18,1,Single-course
U01981,zreed,27,Female,stephaniethornton@outlook.com,26-35,1,Single-course
U01982,znelson,35,Female,jeffreycarpenter@gmail.com,26-35,1,Single-course
U01983,hrosales,29,Female,garrettbarbara@yahoo.com,26-35,1,Single-course
U01984,adamlewis,15,Female,melissa46@hotmail.com,<18,1,Single-course
U01985,wrightjonathan,22,Female,rfoster@gmail.com,18-25,1,Single-course
U01986,victor49,29,Female,steven68@gmail.com,26-35,1,Single-course
U01987,ashleyhodges,15,Male,xanderson@outlook.com,<18,13,Highly Active
U01988,thompsontyler,17,Female,rcase@hotmail.com,<18,1,Single-course
U01989,erica39,26,Female,lauradelacruz@hotmail.com,26-35,13,Highly Active
U01990,mcdonaldnancy,16,Male,robertsdavid@hotmail.com,<18,2,Moderate
U01991,aliciavance,16,Female,paul27@outlook.com,<18,3,Moderate
U01992,cruzraymond,18,Male,scott44@yahoo.com,18-25,2,Moderate
U01993,bradley00,23,Female,markclark@yahoo.com,18-25,14,Highly Active
U01994,cameronwilliams,20,Female,wesley31@gmail.com,18-25,11,Highly Active
U01995,evansmarie,35,Female,brianlane@hotmail.com,26-35,1,Single-course
U01996,brianlittle,29,Female,matthew92@hotmail.com,26-35,1,Single-course
U01997,melissa23,16,Male,ztaylor@gmail.com,<18,1,Single-course
U01998,christopher36,23,Male,courtney73@outlook.com,18-25,15,Highly Active
U01999,marissa62,17,Female,vbowen@yahoo.com,<18,2,Moderate
U02000,kathryn80,32,Male,john49@outlook.com,26-35,2,Moderate
U02001,kimberlywilliams,30,Male,mark43@outlook.com,26-35,1,Single-course
U02002,qturner,23,Female,williamyoung@gmail.com,18-25,1,Single-course
U02003,ledanielle,31,Male,jeremybrooks@gmail.com,26-35,4,Moderate
U02004,zdavidson,27,Male,wgill@hotmail.com,26-35,1,Single-course
U02005,smithjonathan,27,Male,ganderson@outlook.com,26-35,1,Single-course
U02006,mccoysarah,34,Male,alan64@gmail.com,26-35,1,Single-course
U02007,cassieharper,25,Female,dawsonandrew@hotmail.com,18-25,1,Single-course
U02008,mallory85,25,Male,donnamacdonald@yahoo.com,18-25,1,Single-course
U02009,singhtracy,34,Male,joshua71@hotmail.com,26-35,1,Single-course
U02010,harveygregory,31,Male,pricesavannah@gmail.com,26-35,14,Highly Active
U02011,lindsaysteele,27,Male,katherinehenson@outlook.com,26-35,1,Single-course
U02012,laurahendricks,17,Female,paul34@outlook.com,<18,1,Single-course
U02013,yjoseph,29,Female,john33@gmail.com,26-35,2,Moderate
U02014,andrewyoung,23,Female,bbarnett@yahoo.com,18-25,3,Moderate
U02015,christopherrobinson,30,Male,kennethsantiago@yahoo.com,26-35,14,Highly Active
U02016,wlee,25,Male,zbrooks@hotmail.com,18-25,1,Single-course
U02017,kimberlygriffin,22,Female,brittany31@gmail.com,18-25,2,Moderate
U02018,melissaedwards,35,Male,xbraun@yahoo.com,26-35,1,Single-course
U02019,schwartzandrew,25,Female,robert67@yahoo.com,18-25,3,Moderate
U02020,davidmorse,18,Male,edward77@yahoo.com,18-25,1,Single-course
U02021,ashleygonzales,25,Female,ytanner@hotmail.com,18-25,1,Single-course
U02022,thomasmichelle,27,Female,scott77@outlook.com,26-35,11,Highly Active
U02023,savery,31,Female,richard67@hotmail.com,26-35,2,Moderate
U02024,paulmccullough,24,Female,brentjohnson@yahoo.com,18-25,2,Moderate
U02025,juliesnyder,21,Male,ulopez@gmail.com,18-25,1,Single-course
U02026,danielle92,19,Female,amyrobinson@outlook.com,18-25,1,Single-course
U02027,tami42,28,Male,steven35@outlook.com,26-35,1,Single-course
U02028,mariejohnson,35,Female,markjacobs@gmail.com,26-35,2,Moderate
U02029,haynesscott,28,Male,jillian99@yahoo.com,26-35,1,Single-course
U02030,brenda53,28,Female,jessica38@yahoo.com,26-35,1,Single-course
U02031,simmonsmartin,20,Male,crystal76@yahoo.com,18-25,2,Moderate
U02032,nwebb,17,Male,kimberlysmith@yahoo.com,<18,2,Moderate
U02033,jasmineharris,25,Male,goodwinmichael@outlook.com,18-25,1,Single-course
U02034,garrettjenkins,31,Female,stevensadam@hotmail.com,26-35,1,Single-course
U02035,andersondavid,32,Male,johnsonrobert@outlook.com,26-35,15,Highly Active
U02036,james18,26,Male,lindsey11@yahoo.com,26-35,2,Moderate
U02037,wmacias,18,Female,parkerdylan@hotmail.com,18-25,2,Moderate
U02038,leonardcalvin,32,Female,clarkcameron@yahoo.com,26-35,11,Highly Active
U02039,tonyoliver,29,Male,virginia52@outlook.com,26-35,13,Highly Active
U02040,uphillips,30,Male,parksalyssa@yahoo.com,26-35,1,Single-course
U02041,hbarnes,34,Male,leesteven@gmail.com,26-35,3,Moderate
U02042,downsjulian,32,Female,gabriel66@gmail.com,26-35,1,Single-course
U02043,patelrebekah,23,Female,novakmark@outlook.com,18-25,1,Single-course
U02044,marilynglover,24,Female,james43@gmail.com,18-25,2,Moderate
U02045,butlermichael,28,Female,bbolton@yahoo.com,26-35,1,Single-course
U02046,nicole90,17,Male,moorerachel@gmail.com,<18,1,Single-course
U02047,mark74,18,Female,erin97@yahoo.com,18-25,1,Single-course
U02048,amypayne,19,Female,jasminewarner@outlook.com,18-25,1,Single-course
U02049,dfitzgerald,22,Male,andrew00@gmail.com,18-25,1,Single-course
U02050,lcrawford,28,Male,williamlowe@hotmail.com,26-35,3,Moderate
U02051,nielsenannette,31,Female,larabrian@hotmail.com,26-35,1,Single-course
U02052,whitneylee,21,Male,wongmichael@gmail.com,18-25,2,Moderate
U02053,crystal60,19,Female,sean60@hotmail.com,18-25,1,Single-course
U02054,lmcbride,23,Male,tbell@gmail.com,18-25,2,Moderate
U02055,jose80,33,Female,joseph52@hotmail.com,26-35,14,Highly Active
U02056,smithjamie,35,Female,lwilson@outlook.com,26-35,1,Single-course
U02057,timothy68,16,Male,romerochristy@gmail.com,<18,2,Moderate
U02058,kathleenhernandez,16,Male,john36@hotmail.com,<18,13,Highly Active
U02059,gbanks,20,Female,johnsonjimmy@hotmail.com,18-25,1,Single-course
U02060,johnnybennett,31,Female,natalie42@hotmail.com,26-35,3,Moderate
U02061,cohenbeth,25,Female,blake71@outlook.com,18-25,1,Single-course
U02062,martin27,35,Male,mlittle@yahoo.com,26-35,1,Single-course
U02063,hmcdonald,26,Male,zbullock@gmail.com,26-35,2,Moderate
U02064,debra55,35,Male,xford@gmail.com,26-35,15,Highly Active
U02065,mary34,20,Male,sandersvirginia@outlook.com,18-25,2,Moderate
U02066,adamcamacho,18,Male,qhammond@outlook.com,18-25,1,Single-course
U02067,kinglaurie,26,Female,abradford@hotmail.com,26-35,1,Single-course
U02068,harperjoshua,15,Male,william40@gmail.com,<18,13,Highly Active
U02069,cassandra76,18,Male,davidweber@gmail.com,18-25,1,Single-course
U02070,jeffreypham,31,Female,imarquez@gmail.com,26-35,1,Single-course
U02071,stevensvalerie,24,Male,matthewmcmillan@outlook.com,18-25,13,Highly Active
U02072,williammarsh,16,Male,rsmith@hotmail.com,<18,1,Single-course
U02073,parkertara,19,Female,markjohnson@yahoo.com,18-25,2,Moderate
U02074,sburns,27,Female,danieltucker@gmail.com,26-35,14,Highly Active
U02075,stephaniechavez,26,Male,powellelizabeth@outlook.com,26-35,1,Single-course
U02076,gardnershane,24,Female,monicagreer@outlook.com,18-25,1,Single-course
U02077,singhalbert,24,Male,jmorse@hotmail.com,18-25,14,Highly Active
U02078,diamondgonzalez,34,Female,rayanthony@hotmail.com,26-35,2,Moderate
U02079,briancoleman,29,Female,xmeyer@yahoo.com,26-35,1,Single-course
U02080,obrandt,33,Male,patrick16@gmail.com,26-35,2,Moderate
U02081,carmenbrooks,19,Female,jenkinsevan@gmail.com,18-25,2,Moderate
U02082,richard11,26,Female,natalie18@hotmail.com,26-35,1,Single-course
U02083,bakertyler,27,Female,nathanburch@gmail.com,26-35,2,Moderate
U02084,ashley58,21,Female,deborahsanders@yahoo.com,18-25,3,Moderate
U02085,sshaffer,22,Female,norrisdiana@outlook.com,18-25,1,Single-course
U02086,xrussell,30,Male,oduran@outlook.com,26-35,2,Moderate
U02087,stonewalter,28,Female,cburke@hotmail.com,26-35,1,Single-course
U02088,amandacardenas,18,Female,huffmanpaul@gmail.com,18-25,1,Single-course
U02089,dannyrosario,16,Female,martinstephanie@gmail.com,<18,1,Single-course
U02090,kennethhughes,22,Female,pstuart@outlook.com,18-25,1,Single-course
U02091,bianca39,27,Male,allendavid@yahoo.com,26-35,3,Moderate
U02092,tiffany14,25,Female,martineric@yahoo.com,18-25,1,Single-course
U02093,joshua56,18,Male,christopherthompson@yahoo.com,18-25,2,Moderate
U02094,wrightstephanie,24,Female,jonathangarcia@gmail.com,18-25,11,Highly Active
U02095,ngeorge,32,Female,yfry@yahoo.com,26-35,1,Single-course
U02096,jprice,31,Male,salinasdaniel@yahoo.com,26-35,13,Highly Active
U02097,jeannecole,15,Female,jacksonaaron@outlook.com,<18,2,Moderate
U02098,grahamdouglas,25,Male,timothywoods@yahoo.com,18-25,13,Highly Active
U02099,christopher01,21,Female,joshua64@yahoo.com,18-25,1,Single-course
U02100,francisholly,15,Female,dacosta@gmail.com,<18,1,Single-course
U02101,paynecourtney,27,Male,jenkinschristina@gmail.com,26-35,1,Single-course
U02102,richardsingh,20,Female,luis72@gmail.com,18-25,3,Moderate
U02103,wwalker,33,Male,harrisadam@outlook.com,26-35,3,Moderate
U02104,billjones,15,Male,fwilliams@yahoo.com,<18,1,Single-course
U02105,kbrown,32,Female,amcgrath@outlook.com,26-35,1,Single-course
U02106,ryan68,28,Female,davidsonjennifer@yahoo.com,26-35,1,Single-course
U02107,izimmerman,31,Male,torresmichelle@gmail.com,26-35,2,Moderate
U02108,cesar18,27,Female,rebeccakent@yahoo.com,26-35,1,Single-course
U02109,monicayoung,23,Male,logan02@hotmail.com,18-25,1,Single-course
U02110,nathaniel05,25,Male,hdelgado@yahoo.com,18-25,1,Single-course
U02111,amandamorris,21,Male,washingtonamy@outlook.com,18-25,1,Single-course
U02112,edwin13,22,Female,karen97@gmail.com,18-25,2,Moderate
U02113,johnrangel,28,Female,mendezchristopher@yahoo.com,26-35,2,Moderate
U02114,stuartriley,32,Male,hudsonheather@gmail.com,26-35,1,Single-course
U02115,sharon51,18,Male,martinkaren@outlook.com,18-25,1,Single-course
U02116,frank20,32,Female,osherman@yahoo.com,26-35,1,Single-course
U02117,rknight,31,Male,fletchermatthew@outlook.com,26-35,1,Single-course
U02118,travis60,27,Male,jrichardson@yahoo.com,26-35,1,Single-course
U02119,cookecurtis,24,Female,oneillmario@outlook.com,18-25,1,Single-course
U02120,garyhaley,19,Male,sanchezashley@outlook.com,18-25,2,Moderate
U02121,pinedaamanda,16,Female,michelle69@hotmail.com,<18,1,Single-course
U02122,millerjocelyn,32,Female,randolphgina@outlook.com,26-35,2,Moderate
U02123,oneillcarolyn,32,Male,sjimenez@gmail.com,26-35,2,Moderate
U02124,smithtony,15,Female,emccoy@gmail.com,<18,1,Single-course
U02125,hsharp,31,Female,sarah08@outlook.com,26-35,13,Highly Active
U02126,pholland,22,Female,matthewmoyer@yahoo.com,18-25,1,Single-course
U02127,kelleyeric,21,Female,barberwilliam@outlook.com,18-25,2,Moderate
U02128,caleb55,30,Male,jasonthomas@hotmail.com,26-35,1,Single-course
U02129,woodholly,20,Female,burnstim@outlook.com,18-25,2,Moderate
U02130,kristen77,19,Male,kelli90@outlook.com,18-25,1,Single-course
U02131,nathan19,27,Female,karamcgee@outlook.com,26-35,1,Single-course
U02132,kochjennifer,20,Female,katherinemarshall@hotmail.com,18-25,2,Moderate
U02133,hwalker,21,Male,epatterson@outlook.com,18-25,2,Moderate
U02134,ethomas,31,Female,lee15@yahoo.com,26-35,1,Single-course
U02135,heather03,31,Male,jacqueline17@yahoo.com,26-35,1,Single-course
U02136,patrick78,33,Male,yhicks@gmail.com,26-35,1,Single-course
U02137,debra52,30,Male,vthomas@hotmail.com,26-35,1,Single-course
U02138,inixon,19,Female,kathrynshields@yahoo.com,18-25,2,Moderate
U02139,jorgejohnson,23,Male,christophergilbert@gmail.com,18-25,1,Single-course
U02140,lisahoward,21,Female,manuelbailey@yahoo.com,18-25,1,Single-course
U02141,morrisonanthony,17,Male,gmartinez@hotmail.com,<18,2,Moderate
U02142,srose,26,Female,beandawn@outlook.com,26-35,4,Moderate
U02143,harveymarie,24,Male,davidrobinson@gmail.com,18-25,3,Moderate
U02144,isaiah46,15,Male,larrygray@gmail.com,<18,14,Highly Active
U02145,jeffreymartin,16,Female,johnsonrebecca@yahoo.com,<18,1,Single-course
U02146,denise68,17,Male,sharon71@gmail.com,<18,1,Single-course
U02147,ernestshaw,33,Male,pyoung@hotmail.com,26-35,15,Highly Active
